booking_id,hotel_id,customer_id,full_name,email,phone_number,booking_date,checkin_date,checkout_date,room_type,room_rate,num_guests,booking_channel,booking_status,payment_status,payment_method,tax_amount,discount_amount,city,state,country
BKG007290,HTL021,CUST27597,SARITA ROY,sarita..roy@mail.com,+916400724535,22 Feb 2024,19/08/24,"August 30, 2024",  Deluxe,INR2852,3,booking.com,Confirm,Pndng,Debit Card,513.36,481.70,Calcutta,W Bengal,India
BKG001395,HTL025,CUST19494,Asha Verma,asha.verma@outlook,INVALID,11-10-2024,2024-11-16,18 Nov 2024,  Deluxe,Rs 2656,5,WEBSITE,Cncld,Paid,debit card, 478.08 ,"""123.2""",Calcutta,WEST BENGAL,India
BKG007292,HTL025,CUST04824,Suresh Singh,NA,N/A,"October 14, 2024","January 15, 2025","January 16, 2025",dELuxE,2659,2,OTA-MakeMyTrip,CONFIRMED,Pndng,Credit Card,Rs 478.62,Rs 438.23,Dilhi,delhi,India
BKG007293,HTL037,CUST01929,SUNIL CHATTERJEE,NA,INVALID,25/11/2024,07 May 2025,21/05/2025,  Deluxe,null,6,WebSite,CANCEL,Pending,Wallt,509.58,null,Hyderabad,TELANGANA,India
BKG007294,HTL042,CUST07356,Rekha  Shah,,,2024-08-08,12/12/24,26/12/2024,SUITE,Rs 4748,1,AGODA,Confirm,paidd,Wallt,854,634,hyderabad,Telengana,India
BKG007295,HTL019,CUST01204,Rahul Kumar,rahul.kumar@outlook,INVALID,05-06-2024,2024-06-06,17/06/24,Suite,5249,6,Website,Confirmed,PAID,WALLET,null, 660.01 ,Kolkata,West Bengal,India
BKG007296,HTL004,CUST43612,Ajay Gupta,ajaygupta@,,30/10/2023,29/07/2024,2024-08-07,standard,1393,6,Web Site,cnfrmd,PAID,upi,INR250.74,INR16.01,Channai,TamilNadu,India
BKG007297,HTL026,CUST75927,Rohit Sharma,ROHIT.SHARMA@YAHOO.COM,N/A,20/07/2023,02/29/2024,2024-03-13,DELUXE,"2,238.00",2,app,Pndng,PAId,U P I,INR402.84,225.69,Chenai,TamilNadu,India
BKG007298,HTL030,CUST63124,Vikram Patel,NA,N/A,09/13/2023,31-03-2024,2024-04-01,DELUXE,2765.00,3,OTA-Agoda,Confirmed,paidd,debit card,497.7, 165.97 ,HYDERABAD,Telangana,India
BKG007299,HTL012,CUST16072,Amit  Das,amit.das@gmail.com,INVALID,"September 13, 2024",15/04/25,24/04/2025,Standard ,1439.00,1,app,cancel,P A I D,Creditcard, 259.02 ,INR225.9,Kolkata,west bengal,India
BKG007300,HTL050,CUST72368,  Harish Pillai,harish.pillai@hotmail.com,,27/09/2024,31 Dec 2024,09/01/2025,DELUXE,"2,679.00",2,BOOKING.COM,cncl,PAId,Wallet,482.22,N/A,HYDERABAD,telangana,India
BKG007301,HTL010,CUST39656,UMA PATEL,uma.patel@rediffmail.com,6157112701,"March 23, 2024",27/08/24,28 Aug 2024,Standerd,Rs 1259,6,Mobile App,NoShow,pending,csh,226,45.95,bengaluru,Karnataka,India
BKG007302,HTL041,CUST27496,SONIA NAIR,sonia.nair@mail.com,+919308846677,16/10/23,06/17/2024,18/06/24,Delux,2287.00,4,Mobile App,cnfrmd,pending,wallet,"""411.66""",,kolkatta,West Bengal,India
BKG007303,HTL035,CUST04435,Rahul Mehta,,70709O5645,2024-02-08,10/12/2024,25/10/2024,Standard ,1859,2,booking.com,Confirmed,pendng,Debit Card,"""334.62""",245.32,Bangloree,Karnataka,India
BKG007304,HTL026,CUST51223,mohan das,mohan.das@yahoo,9452-769-726,02-07-2023,08/03/2024,15 Mar 2024,Delux,2840,2,app,confirmed,Pndng,net banking,Rs 511.2,507.97,Chenai,TAMIL NADU,India
BKG007305,HTL038,CUST08659,SARITA PANDEY,sarita.pandey@mail,,25/07/23,04/14/2024,24-04-2024,executiv,3701,5,Agoda,Confirm,Pendig,U P I,666,323,HYDERABAD,TELANGANA,India
BKG007306,HTL021,CUST04132,Kavya Joshi,KAVYA.JOSHI@YAHOO.COM,N/A,04-06-2024,12 Jun 2024,26 Jun 2024,Executtive,3457.00,6,walkin,Pending,Pai d,Wallt, 622.26 ,197.59,Bangaluru,karnataka,India
BKG007307,HTL035,CUST65224,NISHA SHAH,nisha.shah@yahoo.com,+91-63681 99830,"February 17, 2024",2024-02-17,02/20/2024,Standard , 1673 ,6,agoda,Confirmed,Paid,debit card,301.14,"""52.6""",Hyderabad,Telengana,India
BKG007308,HTL007,CUST52100,Sunil  Bose,sunil..bose@yahoo.com,+91-91769 95533,16/12/23,02/06/2024,14 Jun 2024,STD,1911,6,WebSite,cnfrmd,paid,Wallt,343.98, 202.65 ,New Delhi,Delhi,India
BKG001116,HTL036,CUST42413,Geeta  Roy,geeta.roy@mail.com,6644358343,01-01-2024,07 Aug 2024,20/08/24,  Deluxe,Rs 2585,3,walkin,cnfrmd,faild,DEBIT CARD,null,Rs 157.81,dElhi,NCT Delhi,India
BKG007310,HTL025,CUST42849,Suresh  Reddy,sureshreddy@,8840213666,2024-09-10,05/15/2025,2025-05-19,delux,2824,1,OTA-Booking.com,cnfrmd,Pai d,csh,508.32,Rs 53.87,Hydrabad,Telengana,India
BKG007311,HTL006,CUST55359,  Harish Khanna,harish.khanna@outlook.com,6031209463,10 Dec 2023,04/03/2024,"March 07, 2024",Deluxe,2612.00,4,OTA-Booking.com,Confirm,Pai d,CASH,470.16,125,Bengluru,Karnatak,India
BKG007312,HTL005,CUST74262,SONIA CHOPRA,sonia.chopra@mail,+917556692468,31-07-2023,"March 28, 2024",11-04-2024,  Deluxe,2487,4,booking.com,Cncld,Paid,Upi,"""447.66""",18.70,Mumba,Maharashtra,India
BKG007313,HTL012,CUST24113,Sunil Gupta,SUNIL.GUPTA@HOTMAIL.COM,8265990525,20/03/25,2025-03-26,"April 04, 2025",EXECUTIVE,3515.00,4,App,cnfrmd,Pendig,Wallet,"""632.7""",Rs 646.97,chenai,TamilNadu,India
BKG007314,HTL001,CUST02690,Sneha Iyer,sneha.iyer@mail,,18/05/23,03/01/24,"January 12, 2024",EXECUTIVE,3254,5,AGODA,Pndng,Pai d,cash,585.72,499.72,Hyderabad,telangana,India
BKG007315,HTL008,CUST54500,Nisha Sharma,nisha.sharma@yahoo,8727932771,2023-07-14,27 Apr 2024,10-05-2024,delux,2864,2,APP,CONFIRMED,Pai d,WALLET, 515.52 ,"""36.57""",Kolkata,WEST BENGAL,India
BKG007316,HTL026,CUST05482,GEETA KHANNA,geeta.khanna@yahoo.com,9518-427-879,10/08/24,29 Apr 2025,08-05-2025,Delux,"2,699.00",3,MMT,CANCELLED,FAIL,NET BANKING,"""485.82""",524.18,Channai,TamilNadu,India
BKG007317,HTL007,CUST02300,Swati Chatterjee,,N/A,21/12/24,"March 29, 2025",2025-04-01,Suites,5417.00,3,WEBSITE,Confirmed,pending,debit card,975.06,75,KOLKATA,West Bengal,India
BKG007318,HTL048,CUST79158,Lata  Das,lata..das@hotmail.com,+916838378301,17 Jan 2025,05-02-2025,2025-02-16,dELuxE,N/A,4,Agoda,confirmed,Pai d,UPI,"""446.58""",277.95,Bengluru,KARNATAKA,India
BKG007319,HTL048,CUST36420,NISHA NAIR,nisha.nair@outlook,,14/03/24,07-04-2024,"April 12, 2024",Standard ,1394,3,OTA-MMT,confirmed,Paid,Credit Card,INR250.92,209,DELHI,delhi,India
BKG007320,HTL034,CUST23661,Rahul  Joshi,rahul.joshi@mail,9395941942,01/09/2024,06-03-2024,07-03-2024,  Deluxe,INR2739,3,Booking.com,Confirm,Pndng,CREDIT CARD,Rs 493.02,319,Channai,TamilNadu,India
BKG007321,HTL042,CUST01210,Rekha Das,rekha.das@outlook.com,,08-04-2024,2024-09-08,16-09-2024,delux,INR2290,5,app,cnfrmd,Paid,Net Bankng, 412.2 ,187.30,Mumbai,Maharashtra,India
BKG007322,HTL026,CUST44953,Uma Malhotra,uma..malhotra@mail.com,91233O0947,04/27/2024,06 May 2024,"May 10, 2024",Delux,"""2433""",6,agoda,CONFIRMED,paid,Wallt,"""437.94""","""98.94""",Bangalore,KARNATAKA,India
BKG007323,HTL002,CUST48893,Sarita Sethi,sarita.sethi@yahoo.com,N/A,"October 20, 2024",11-12-2024,2024-12-22,Standard,Rs 1450,6,OTA-Agoda,confirmed,Pai d,U P I,261.00, 31.44 ,Mumba,Maharashtra,India
BKG007324,HTL045,CUST13710,Lata  Mehta,,INVALID,"January 31, 2024",13-05-2024,17-05-2024,STANDARD,INR1372,4,Web Site,cnfrmd,PAID,WALLET,Rs 246.96,"""139.95""",kolkatta,west bengal,India
BKG000348,HTL035,CUST65678,AJAY PILLAI,AJAY.PILLAI@REDIFFMAIL.COM,N/A,14/05/2024,03 Feb 2025,"February 05, 2025",dELuxE,2883,5,Mobile App,Confirm,PAId,DEBIT CARD,518.94, 183.11 ,KOLKATA,West Bengal,India
BKG007326,HTL030,CUST19374,ARJUN DAS,NA,+919922068805,22 Apr 2024,2025-01-09,12/01/2025,executive,INR3567,3,booking.com,Pending,Pendig,Net Banking, 642.06 ,INR40.31,Chenai,TAMIL NADU,India
BKG007327,HTL009,CUST66189,Sanjay Mehta  ,sanjaymehta@,N/A,19-09-2023,06 Feb 2024,"February 10, 2024",  Deluxe,Rs 2352,4,Web Site,Confirmed,Paid,CASH,423.36, 355.85 ,mUMBAI,maharashtra,India
BKG007328,HTL005,CUST51209,Sunita Malhotra,sunitamalhotra@,69397O0190,"June 07, 2024",09/09/2024,"September 16, 2024",Standard ,1612,6,agoda,cnfrmd,paidd,Creditcard,290.16, 129.84 ,hyderabad,Telengana,India
BKG007329,HTL028,CUST77397,SUNIL SHAH,sunil.shah@mail,+91-99604 88281,06/16/2024,11/16/2024,11/26/2024,delux,2422.00,3,WALK IN,CONFIRMED,Pendig,CREDIT CARD,"""435.96""", 288.03 ,bengaluru,KARNATAKA,India
BKG002352,HTL039,CUST80246,Vikram Sethi,vikram.sethi@hotmail.com,8737078300,2024-06-19,01/20/2025,01/24/2025,SUITE,4915.00,3,OTA-Booking.com,Confirmed,Faled,CASH,884.70,Rs 403.99,hyderabad,telangana,India
BKG007331,HTL037,CUST05168,Rahul Mukherjee,rahul.mukherjee@outlook.com,91112O5759,10/28/2023,"January 12, 2024","January 21, 2024",DELUXE,2206,2,OTA-MMT,Pending,PAID,debit card,397.08,335.56,Bengluru,KARNATAKA,India
BKG007332,HTL008,CUST77461,Swati Das,,+91-91491 51428,12-06-2024,19-10-2024,23/10/2024,suite,4870.00,6,OTA-Booking.com,confirmed,Pndng,NET BANKING,876.6,17.98,Calcutta,west bengal,India
BKG007333,HTL015,CUST70621,maya tiwari,maya.tiwari@hotmail,6483629616,06/11/24,01/03/2025,09 Jan 2025,suite ,"""4928""",1,Agoda,cnfrmd,faild,Upi,INR887.04,INR971.15,Kolkata,West Bengal,India
BKG007334,HTL002,CUST59827,Asha Iyer  ,asha.iyer@gmail.com,6529-207-041,21/08/24,2024-12-15,"December 16, 2024",Standard,Rs 1474,4,BOOKING.COM,CONFIRMED,P A I D,CREDIT CARD,265.32,,Hyderabad,Telengana,India
BKG007335,HTL020,CUST05450,Sunil Chopra,sunil.chopra@mail,8359100345,10/12/23,07/25/2024,"August 01, 2024",dELuxE,2396,5,app,Confirmed,Pendig,Wallet, 431.28 , 266.43 ,Calcutta,W Bengal,India
BKG007336,HTL039,CUST01029,sunita rao,sunita.rao@hotmail.com,,15/08/24,04-02-2025,02/09/2025,DELUXE,"2,520.00",4,WebSite,Confirmed,Pendig,cash, 453.6 ,INR9.97,Dilhi,delhi,India
BKG007337,HTL047,CUST54690,HARISH ROY,HARISH.ROY@REDIFFMAIL.COM,6238923294,02/03/24,2024-06-28,"July 05, 2024",standard,1519.00,5,walkin,cnfrmd,Pndng,csh,273,Rs 107.23,Kolkata,west bengal,India
BKG007338,HTL006,CUST79792,deepak bajaj,DEEPAK.BAJAJ@YAHOO.COM,+918292285176,21/06/24,25-09-2024,10/05/2024,standard,1502,6,Web Site,PENDING,PAId,net banking,270.36,"""125.8""",HYDERABAD,Telangana,India
BKG007339,HTL014,CUST41312,Amit Tiwari,amit.tiwari@gmail.com,6809-078-691,07/02/24,"July 13, 2024",22/07/24,EXECUTIVE,"3,962.00",6,makemytrip,confirmed,Pending,UPI,"""713.16""",660,Calcutta,WEST BENGAL,India
BKG007340,HTL026,CUST29216,Rahul Chopra,rahul.chopra@mail,N/A,29/10/23,2024-07-08,20-07-2024,STD,"""1654""",1,BOOKING.COM,pending,Paid,Net Banking,297.72,267.78,Calcutta,W Bengal,India
BKG000318,HTL039,CUST39359,rekha patel,rekha.patel@hotmail,9219916465,08/28/2023,03-01-2024,01/11/2024,Sute,5270,1,app,confirmed,PENDING,upi,Rs 948.6,"""844.4""",Hydrabad,telangana,India
BKG007342,HTL042,CUST05074,  Kavya Agarwal,kavya..agarwal@gmail.com,INVALID,"June 01, 2024",30/01/2025,08-02-2025,DELUXE,2685,1,Agoda,CANCELLED,Faled,DEBIT CARD,"""483.3""",130.83,Calcutta,West Bengal,India
BKG007343,HTL019,CUST75965,prakash khanna,prakash.khanna@mail,8980914076,29/10/23,02-07-2024,"July 16, 2024",standard,1668.00,6,OTA-Booking.com,confirmed,PENDING,Wallet,300,N/A,dElhi,delhi,India
BKG007344,HTL002,CUST34783,Sunil  Nair,sunil.nair@mail,7686-996-662,"September 25, 2024",10/23/2024,26/10/2024,Standard ,"1,389.00",null,Walk-in,Confirmed,Paid,wallet,INR250.02,174.85,hyderabad,TELANGANA,India
BKG007345,HTL039,CUST03756,Asha Khanna,asha.khanna@outlook.com,,13-07-2024,"February 09, 2025",15-02-2025,standard,1999,3,Mobile App,CANCEL,paidd,Net Bankng,Rs 359.82,41,Dilhi,delhi,India
BKG007346,HTL012,CUST07361,maya rao,maya.rao@mail,INVALID,06/01/2024,31/03/2024,04/06/2024,Suite,"""5418""",5,Mobile App,confirmed,Pai d,Net Bankng,975.24,null,Kolkata,west bengal,India
BKG007347,HTL008,CUST00295,Meera Kumar,meera..kumar@yahoo.com,+917569209067,02 Jun 2024,"August 13, 2024","August 17, 2024",Deluxe,null,5,Web Site,confirmed,failedd,U P I,Rs 461.7, 251.69 ,Bengluru,Karnatak,India
BKG007348,HTL009,CUST09976,Geeta Pandey  ,geeta.pandey@mail,7980912344,2024-10-22,01/28/2025,08-02-2025,suite ,INR5009,2,OTA-MMT,confirmed,Pai d,Wallet,Rs 901.62,498.28,Mumba,maharashtra,India
BKG007349,HTL049,CUST35866,priya roy,NA,6829-375-702,23-08-2023,2024-02-25,"March 07, 2024",deluxe ,Rs 2218,2,App,cncl,P A I D,debit card,Rs 399.24,N/A,Dilhi,DELHI,India
BKG007350,HTL036,CUST71637,Pooja Joshi,pooja..joshi@gmail.com,N/A,24-01-2025,02-04-2025,07-04-2025,Standerd,1986,2,WALK IN,confirmed,Pending,credit card,357.48,134.17,hyderabad,TELANGANA,India
BKG001245,HTL017,CUST02143,  Pooja Roy,NA,+91-78591 67139,21-08-2023,06-04-2024,10-04-2024,Suites, 4783 ,4,website,Confirmed,Paid,U P I,860, 413.25 ,Bengaluru,KARNATAKA,India
BKG007352,HTL050,CUST83889,Manoj Khanna,manoj.khanna@yahoo.com,8618917986,2024-07-31,06/03/25,14-03-2025,dELuxE,Rs 2264,6,Walk-in,Cancelled,pendng,Debitcard,INR407.52, 242.66 ,hyderabad,telangana,India
BKG007353,HTL021,CUST78676,Rajesh  Malhotra,RAJESH.MALHOTRA@OUTLOOK.COM,8869-618-792,02/21/2024,03/07/24,"July 10, 2024",Standard ,"1,791.00",3,BOOKING.COM,Confirmed,PAId,CREDIT CARD,322.38,323.11,Calcutta,west bengal,India
BKG007354,HTL015,CUST65096,Deepak Joshi,deepak.joshi@gmail.com,6239016379,30/11/23,14/06/2024,2024-06-22,STANDARD,"1,469.00",1,agoda,cnfrmd,Failed,Netbanking,264.42,205.86,Bangaluru,Karnatak,India
BKG007355,HTL002,CUST27973,MANOJ DUBEY,MANOJ.DUBEY@OUTLOOK.COM,+918903181671,09/08/2023,2024-03-12,03/17/2024,DELUXE,"""2907""",1,WALK IN,Confirm,paidd,Debitcard,523,"""268.02""",Bengaluru,KARNATAKA,India
BKG007356,HTL021,CUST72399,Tina Bose,tina.bose@hotmail,9694776520,2024-12-24,03 Mar 2025,05/03/2025,deluxe ,2717.00,3,WEBSITE,Confirmed,P A I D,Wallet,489.06,43.37,Delhi,DELHI,India
BKG007357,HTL014,CUST15188,Maya Joshi,mayajoshi@,N/A,30/11/2024,09 Apr 2025,04/10/2025,DELUXE,2446,1,App,Confirmed,PAId,CASH,440.28,"""224.94""",Mumba,maharashtra,India
BKG007358,HTL024,CUST50991,ANJALI PATEL,NA,8384529133,09-01-2025,"February 05, 2025",11/02/25,Standard,"1,775.00",2,WebSite,CONFIRMED,P A I D,CASH,319.50,INR165.2,Bangloree,karnataka,India
BKG007359,HTL027,CUST43069,Sunil Verma,sunil.verma@gmail,85501O9419,04/06/2024,18-06-2024,28/06/2024,delux,2252,4,Agoda,confirmed,PAId,Crdit Card, 405.36 ,INR63.35,Kolkata,W Bengal,India
BKG007360,HTL018,CUST26249,Harish  Dubey,HARISH.DUBEY@YAHOO.COM,+917807093550,"April 13, 2025","May 02, 2025",11-05-2025,suite,"""5451""",5,WebSite,CONFIRMED,failedd,Net Banking,INR981.18, 334.24 ,Hydrabad,telangana,India
BKG000949,HTL032,CUST07037,  Asha Mehta,asha.mehta@rediffmail.com,+91-62453 08269,03-10-2023,07/18/2024,26/07/2024,suite , 5365 ,3,App,Confirm,PAID,Crdit Card,965.7,Rs 397.27,Kolkata,West Bengal,India
BKG002030,HTL033,CUST04024,Amit Kumar,amit.kumar@rediffmail,91470O5979,08-06-2024,10/01/2024,10/10/24,Sute,INR5130,4,APP,CONFIRMED,Pendig,cash,"""923.4""", 386.34 ,CHENNAI,Tamil Nadu,India
BKG007363,HTL004,CUST02712,ANIL TIWARI,,6848311626,2024-01-14,18/07/24,21/07/24,Delux,Rs 2756,6,Walk In,pending,faild,CREDIT CARD,null, 431.32 ,HYDERABAD,Telangana,India
BKG007364,HTL036,CUST04231,Nisha Bajaj  ,nisha.bajaj@outlook.com,,02/12/23,04/27/2024,2024-05-03,DELUXE,Rs 2822,5,website,cnfrmd,Pndng,U P I,null,"""10.74""",hyderabad,telangana,India
BKG007365,HTL015,CUST38315,SNEHA PILLAI,,,28/01/24,21-03-2024,24 Mar 2024,DELUXE,2508,4,booking.com,Confirmed,paidd,WALLET,,Rs 347.31,Channai,Tamil Nadu,India
BKG007366,HTL007,CUST54471,Meera  Roy,meera.roy@hotmail,INVALID,10/03/2024,2024-03-22,03/24/2024,Executive,3966,1,WebSite,ns,paid,net banking, 713.88 ,185,Hydrabad,Telangana,India
BKG007367,HTL005,CUST55896,Sunita  Chatterjee,SUNITA.CHATTERJEE@OUTLOOK.COM,9013987034,02 May 2023,2024-01-29,02/09/2024,Suites,INR5454,1,agoda,CONFIRMED,Pndng,UPI,981,1049.67,Kolkata,West Bengal,India
BKG007368,HTL033,CUST21484,Asha Mehta,asha.mehta@rediffmail.com,75821O3143,04-03-2024,"November 27, 2024",12/01/2024,dELuxE,INR2956,5,WebSite,CONFIRMED,P A I D,Wallt,532.08,Rs 486.13,KOLKATA,WEST BENGAL,India
BKG007369,HTL031,CUST37851,PRAKASH KHANNA,prakashkhanna@,9883224282,14-04-2024,06/10/24,10/12/2024,dELuxE,2705.00,1,walk-in,confirmed,PENDING,Net Banking, 486.9 ,515.01,Bengaluru,karnataka,India
BKG007370,HTL033,CUST71083,Pooja Pandey  ,pooja.pandey@hotmail,7953707603,"September 03, 2023",19/05/24,2024-05-21,  Deluxe,"2,513.00",5,WebSite,CONFIRMED,paid,Upi,452,INR140.46,Hyd,Telengana,India
BKG000934,HTL002,CUST83758,Uma Pillai,uma.pillai@mail.com,INVALID,2025-01-22,2025-03-10,12 Mar 2025,Standard,1845.00,6,WALK IN,CANCEL,PAId,upi,332,"""154.77""",Dehli,delhi,India
BKG007372,HTL028,CUST02549,  Sonia Sharma,sonia.sharma@outlook.com,6261234589,07 Sep 2023,30/06/24,14 Jul 2024,standard,1242.00,6,App,confirmed,paidd,DEBIT CARD,223.56,,chenai,Tamil Nadu,India
BKG007373,HTL037,CUST00437,Uma Singh,uma.singh@yahoo,+91-69127 89925,01/12/2024,20-03-2024,"April 03, 2024",Delux, 2290 ,null,OTA-Booking.com,CONFIRMED,paidd,Netbanking,412,INR337.79,Hyderabad,Telengana,India
BKG007374,HTL001,CUST08649,mohan iyer,MOHAN.IYER@REDIFFMAIL.COM,93632O4402,11/22/2023,11-06-2024,"June 19, 2024",STD,1717,1,Booking.com,Confirmed,paid,cash,INR309.06,Rs 160.71,Mumbay,Maharashtra,India
BKG007375,HTL019,CUST35397,Rajesh Kumar  ,rajesh.kumar@gmail,8812847260,2023-11-24,11 Jul 2024,2024-07-25,DELUXE,2216,N/A,OTA-MMT,Confirm,Pai d,Wallet,398.88,47.38,Bengluru,Karnataka,India
BKG007376,HTL013,CUST14860,mohan mukherjee,mohan.mukherjee@gmail.com,8191098611,2023-04-24,18/02/2024,"February 28, 2024",delux,2625,6,agoda,cnfrmd,paid,Net Banking,472.50,94.05,Bangloree,Karnatak,India
BKG007377,HTL008,CUST44241,Sunita  Pillai,sunita.pillai@mail.com,8671099237,"October 29, 2023",21/03/2024,"March 29, 2024",STANDARD,INR1542,3,APP,CONFIRMED,P A I D,U P I,277,"""239.95""",MUMBAI,MAHARASHTRA,India
BKG007378,HTL007,CUST07624,Kiran  Gupta,kiran.gupta@rediffmail.com,N/A,"April 27, 2023",02/13/2024,2024-02-24,standard,1841,6,App,cnfrmd,PAId,Net Banking,331.38, 65.92 ,hyderabad,Telangana,India
BKG007379,HTL038,CUST63078,Vikas Kumar  ,vikas.kumar@yahoo,8506048084,15/12/2023,20 Sep 2024,03/10/2024,STANDARD,Rs 1495,4,MMT,CANCEL,failedd,DEBIT CARD, 269.1 ,31.02,Dehli,NCT Delhi,India
BKG007380,HTL046,CUST36478,Suresh Chatterjee  ,suresh.chatterjee@mail.com,+91-89636 60898,23/12/23,23 Mar 2024,30-03-2024,DELUXE,Rs 2516,1,walk-in,confirmed,PAID,csh, 452.88 ,262.13,Mumbai,maharashtra,India
BKG007381,HTL044,CUST46696,  Kiran Bose,kiran.bose@yahoo.com,INVALID,08-03-2024,14-06-2024,27/06/24,Standard ,INR1455,6,Walk-in,Cancelled,PENDING,Credit Card,Rs 261.9,"""140.18""",dElhi,NCT Delhi,India
BKG007382,HTL034,CUST46300,Neha Bose  ,neha.bose@outlook.com,6350359836,01/20/2024,2024-08-24,29/08/2024,DELUXE,"""2494""",4,Web Site,pending,failed,upi,448.92,230.94,Bangaluru,karnataka,India
BKG007383,HTL045,CUST24812,prakash mishra,NA,,12/24/2024,04-05-2025,07/05/2025,EXECUTIVE,"""3840""",2,OTA-Agoda,confirmed,Paid,NET BANKING,691.2,433,dElhi,NCT Delhi,India
BKG007384,HTL005,CUST32805,Tina Bajaj  ,tina.bajaj@yahoo.com,INVALID,14/08/2024,13-03-2025,"March 21, 2025",STANDARD,"""1349""",4,WEBSITE,Confirmed,FAILED,Debit Card,242.82,121.90,CHENNAI,TamilNadu,India
BKG007385,HTL047,CUST81310,  Pooja Singh,NA,,27-12-2024,07/05/25,12-05-2025,STD,"""1233""",2,Web Site,CONFIRMED,Paid,Creditcard,INR221.94,"""92.46""",Kolkata,West Bengal,India
BKG007386,HTL008,CUST11328,Arjun  Singh,arjun.singh@rediffmail.com,+916827191816,02 Jul 2024,2024-08-17,08/29/2024,suite,INR4966,4,walkin,cancel,PAId,Debitcard,893.88, 135.66 ,Mumbay,maharashtra,India
BKG007387,HTL024,CUST21272,UMA BAJAJ,,+918851696066,08/13/2023,22-04-2024,2024-05-06,STD,1750,5,WALK IN,confirmed,PAID,DEBIT CARD,315.00,12.97,Bangloree,KARNATAKA,India
BKG007388,HTL009,CUST02628,Arjun  Nair,arjun..nair@outlook.com,8484278371,03/13/2024,03/04/24,10/04/2024,STD,"1,638.00",5,walkin,Cncld,PAID,Cash,"""294.84""",119,Hydrabad,Telengana,India
BKG007389,HTL029,CUST70099,swati chatterjee,SWATI.CHATTERJEE@YAHOO.COM,6289422764,31-08-2024,09/14/2024,22-09-2024,Delux,2929,6,makemytrip,CONFIRMED,paid,upi,527.22,133,Mumba,maharashtra,India
BKG007390,HTL025,CUST82782,Rahul  Kumar,rahul..kumar@mail.com,7615-755-581,03/31/2024,07/19/2024,30/07/2024,executiv,"3,551.00",4,walk-in,Confirmed,Paid,Credit Card,639.18,Rs 70.06,Hyderabad,TELANGANA,India
BKG007391,HTL039,CUST44589,Pooja Gupta,pooja..gupta@outlook.com,N/A,30/01/24,19 Aug 2024,21/08/24,Suites,5134,5,makemytrip,N/S,Paid,Debitcard,Rs 924.12,910.77,Bombay,Maharastra,India
BKG007392,HTL010,CUST56676,SURESH SINGH,suresh.singh@yahoo,80723O5821,27/07/23,02/11/2024,12 Feb 2024,STD,INR1780,5,WEBSITE,pending,PAID,UPI,320.40,168.58,mUMBAI,Maharashtra,India
BKG007393,HTL032,CUST08396,RAHUL MISHRA,rahulmishra@,6526-252-246,01/07/24,11/10/24,25-10-2024,  Deluxe,INR2810,2,OTA-MMT,CANCELLED,P A I D,cash,"""505.8""","""243.95""",Calcutta,W Bengal,India
BKG002267,HTL013,CUST52752,Pooja Rao  ,poojarao@,8563574762,22-05-2024,04/11/2024,07-11-2024,Standerd,1221,2,MakeMyTrip,Confirm,P A I D,csh,219.78,null,CHENNAI,TamilNadu,India
BKG007395,HTL007,CUST24923,Rekha  Bose,rekha.bose@yahoo.com,+91-74168 51928,16/08/2024,10/03/2024,14/10/2024,Standard ,INR1911,2,Web Site,CONFIRMED,PAID,Wallt,343, 89.6 ,chenai,Tamilnadu,India
BKG007396,HTL040,CUST63364,ANIL IYER,anil.iyer@outlook.com,6769-514-817,06/02/24,12-08-2024,"August 24, 2024",DELUXE,null,6,MMT,cancel,PENDING,upi,519.48,INR278.65,bengaluru,karnataka,India
BKG007397,HTL005,CUST08769,  Anjali Kumar,,,09/28/2024,20/11/24,"November 30, 2024",deluxe ,"""2534""",1,Web Site,Confirmed,Faled,Credit Card,456.12, 389.93 ,chenai,Tamil Nadu,India
BKG007398,HTL046,CUST29721,Priya Mehta  ,priya.mehta@mail,9661-385-108,23 Jun 2024,04/11/24,13 Nov 2024,deluxe ,INR2262,4,APP,Confirmed,FAIL,CREDIT CARD,"""407.16""", 11.65 ,Kolkata,West Bengal,India
BKG007399,HTL029,CUST64799,Sunil Iyer,SUNIL.IYER@REDIFFMAIL.COM,7444388979,06 Jan 2025,21/01/2025,2025-01-28,Standard,1587,3,walk-in,confirmed,PAID,Creditcard,Rs 285.66,245.90,KOLKATA,West Bengal,India
BKG007400,HTL040,CUST60012,NEHA NAIR,neha.nair@outlook,+91-88005 57465,04 Apr 2024,16/08/24,28 Aug 2024,Suites,"4,787.00",6,Booking.com,Confirm,PAID,CREDIT CARD, 861.66 ,442,Mumbay,maharashtra,India
BKG007401,HTL018,CUST84218,  Sneha Shah,sneha.shah@yahoo,,2024-01-31,"April 05, 2024",2024-04-14,dELuxE, 2293 ,5,Booking.com,no-show,Pai d,U P I,412.74,298.76,New Delhi,delhi,India
BKG007402,HTL033,CUST05501,Maya Shah,NA,INVALID,26 Nov 2024,2024-12-11,21 Dec 2024,SUITE,,4,MMT,cancel,Pai d,NET BANKING,893.7,240,KOLKATA,west bengal,India
BKG007403,HTL015,CUST03082,Suresh Dubey,suresh.dubey@hotmail.com,+917834356171,"December 16, 2023",01/03/24,11/03/24,Standerd,"""1876""",5,website,cnfrmd,P A I D,Wallt,337.68,Rs 350.23,CHENNAI,Tamilnadu,India
